Ident      : Friedri     
Location   : CN test
Serial No  : 00
Sam Rate: 1 s
  Slowest  : 1 s
  Fa   : 2 re Re : 6 ate me;CN-SWU;CN-SWL;CN-LWU;CN-LWL;CN-TempK;CN-TempC;CNSWU#B7;CNSWL#B;CNU#B;CN#B;CN00;CN#B;CN;CN#B7
Kind;AI;AI;AI;AI;AI;CA;CA;CA;CA;CA;CA;CA;CA;CA
Unit; mm; mm; mm; mm; °K;°C;W;W;W;w;%;m2;m2;
02.10.2017 08:46:00;1.44;0.08;-1.63;-0.37;290.26;17.11;116.36;6.63;286.35;357.64;5.75;109.73;-71.28;38.44;
02.10.2017 08:47:00;1.30;0.07;-1.63;-0.36;290.22;17.07;105.16;6.00;286.35;357.79;5.74;99.16;-71.44;27.72;
02.10.2017 08:48:00;0.97;0.07;-1.63;-0.36;290.19;17.04;78.15;5.93;286.27;358.46;7.59;72.22;-72.19;0.03;
02.10.2017 08:49:00;1.16;0.08;-1.63;-0.35;290.19;17.04;94.22;7.30;286.33;359.12;7.77;86.93;-72.79;14.13;
02.10.2017 08:50:00;1.52;0.09;-1.62;-0.35;290.18;17.03;123.03;7.73;286.57;359.67;6.28;115.30;-73.10;42.20;
02.10.2017 08:51:00;2.03;0.09;-1.62;-0.35;290.18;17.03;164.77;8.17;286.98;359.81;4.99;156.60;-72.83;83.77;
02.10.2017 08:52:00;2.01;0.11;-1.62;-0.35;290.19;17.04;162.54;9.39;287.02;359.84;5.79;153.15;-72.82;80.33;
02.10.2017 08:53:00;1.86;0.12;-1.61;-0.34;290.22;17.07;150.92;10.24;287.45;360.65;6.79;140.68;-73.21;67.47;
02.10.2017 08:54:00;2.01;0.12;-1.61;-0.34;290.25;17.10;162.77;10.51;287.49;360.50;6.46;152.26;-73.00;79.25;
02.10.2017 08:55:00;1.81;0.13;-1.62;-0.34;290.28;17.13;146.93;11.20;287.45;361.05;7.65;135.74;-73.60;62.13;
02.10.2017 08:56:00;1.89;0.15;-1.62;-0.34;290.35;17.20;153.14;13.36;287.54;361.45;8.72;139.79;-73.90;65.88;
02.10.2017 08:57:00;1.88;0.15;-1.62;-0.35;290.38;17.23;152.30;12.80;287.71;360.57;8.60;139.50;-72.87;66.63;
02.10.2017 08:58:00;2.23;0.14;-1.62;-0.36;290.38;17.23;180.21;12.09;287.84;359.81;6.71;168.12;-71.97;96.15;
02.10.2017 08:59:00;2.26;0.15;-1.61;-0.36;290.37;17.22;183.29;12.89;288.42;359.75;7.05;170.40;-71.33;99.07;
02.10.2017 09:00:00;2.35;0.17;-1.61;-0.35;290.38;17.23;190.22;15.02;288.27;360.92;7.98;175.20;-72.65;102.55;
02.10.2017 09:01:00;3.42;0.19;-1.61;-0.34;290.39;17.24;277.18;16.94;288.45;361.67;6.12;260.25;-73.22;187.03;
02.10.2017 09:02:00;4.06;0.22;-1.61;-0.34;290.44;17.29;328.92;19.64;288.97;362.39;5.97;309.28;-73.42;235.87;
02.10.2017 09:03:00;4.02;0.26;-1.61;-0.34;290.53;17.38;325.49;22.91;289.40;362.66;7.05;302.58;-73.25;229.33;
02.10.2017 09:04:00;3.78;0.30;-1.62;-0.33;290.65;17.50;306.31;26.59;289.56;364.44;8.69;279.72;-74.88;204.84;
02.10.2017 09:05:00;4.09;0.33;-1.62;-0.33;290.76;17.61;330.84;29.15;289.84;365.05;8.81;301.69;-75.21;226.49;
02.10.2017 09:06:00;4.23;0.37;-1.63;-0.33;290.84;17.69;342.38;32.00;289.68;364.95;9.35;310.38;-75.27;235.11;
02.10.2017 09:07:00;4.27;0.41;-1.63;-0.33;290.94;17.79;345.48;35.90;289.99;366.04;10.39;309.58;-76.05;233.53;
02.10.2017 09:08:00;4.31;0.47;-1.64;-0.32;291.07;17.92;348.85;41.12;290.45;367.80;11.79;307.73;-77.35;230.38;
02.10.2017 09:09:00;4.32;0.51;-1.64;-0.31;291.19;18.04;349.57;44.34;290.87;369.43;12.68;305.23;-78.56;226.67;
02.10.2017 09:10:00;4.33;0.54;-1.65;-0.32;291.27;18.12;350.54;47.39;290.37;368.56;13.52;303.15;-78.19;224.96;
02.10.2017 09:11:00;4.34;0.58;-1.66;-0.32;291.34;18.19;351.64;50.66;290.54;369.92;14.41;300.98;-79.37;221.61;
02.10.2017 09:12:00;4.37;0.63;-1.66;-0.30;291.43;18.28;353.55;54.73;290.78;372.28;15.48;298.83;-81.50;217.33;
02.10.2017 09:13:00;4.39;0.68;-1.67;-0.29;291.55;18.40;355.06;59.36;291.14;374.58;16.72;295.70;-83.44;212.26;
02.10.2017 09:14:00;4.40;0.73;-1.67;-0.28;291.66;18.51;356.17;63.38;291.09;376.40;17.79;292.80;-85.32;207.48;
02.10.2017 09:15:00;4.42;0.77;-1.68;-0.27;291.81;18.66;357.92;67.50;291.38;377.76;18.86;290.42;-86.38;204.04;
02.10.2017 09:16:00;4.45;0.78;-1.69;-0.27;291.96;18.81;360.32;68.45;291.62;378.61;19.00;291.87;-86.99;204.88;
02.10.2017 09:17:00;4.45;0.79;-1.70;-0.29;292.06;18.91;359.97;69.18;291.47;376.74;19.22;290.79;-85.27;205.53;
02.10.2017 09:18:00;4.47;0.81;-1.71;-0.28;292.21;19.06;361.87;70.72;292.01;379.72;19.54;291.15;-87.71;203.44;
02.10.2017 09:19:00;4.51;0.84;-1.71;-0.26;292.35;19.20;365.24;73.62;292.30;381.94;20.16;291.63;-89.64;201.99;
02.10.2017 09:20:00;4.52;0.85;-1.72;-0.26;292.51;19.36;366.11;74.32;292.37;382.90;20.30;291.79;-90.53;201.26;
02.10.2017 09:21:00;4.54;0.87;-1.74;-0.27;292.65;19.50;367.46;76.15;292.14;382.81;20.72;291.31;-90.67;200.63;
02.10.2017 09:22:00;4.56;0.88;-1.75;-0.28;292.77;19.62;369.59;77.15;292.34;382.05;20.87;292.44;-89.71;202.73;
02.10.2017 09:23:00;4.60;0.89;-1.75;-0.28;292.88;19.73;372.66;77.86;292.59;382.64;20.89;294.80;-90.05;204.75;
02.10.2017 09:24:00;4.59;0.88;-1.76;-0.30;292.98;19.83;371.49;76.80;292.84;381.50;20.67;294.69;-88.66;206.03;
02.10.2017 09:25:00;4.60;0.88;-1.76;-0.30;293.07;19.92;372.83;77.21;292.89;381.52;20.71;295.62;-88.63;206.99;
02.10.2017 09:26:00;4.64;0.89;-1.76;-0.28;293.16;20.01;375.36;77.60;293.61;384.63;20.67;297.76;-91.02;206.74;
02.10.2017 09:27:00;4.67;0.90;-1.77;-0.27;293.26;20.11;377.75;78.30;293.60;386.87;20.73;299.45;-93.27;206.18;
02.10.2017 09:28:00;4.69;0.91;-1.78;-0.26;293.37;20.22;379.92;79.44;293.55;387.75;20.91;300.48;-94.19;206.29;
02.10.2017 09:29:00;4.71;0.93;-1.78;-0.27;293.49;20.34;381.11;80.96;293.73;388.31;21.24;300.15;-94.58;205.57;
02.10.2017 09:30:00;4.76;0.95;-1.79;-0.28;293.63;20.48;385.28;82.57;294.01;387.64;21.43;302.71;-93.63;209.08;
02.10.2017 09:31:00;4.75;0.93;-1.80;-0.29;293.74;20.59;384.78;81.52;293.85;387.09;21.19;303.26;-93.24;210.02;
02.10.2017 09:32:00;4.77;0.92;-1.81;-0.30;293.82;20.67;385.90;80.62;293.74;386.08;20.89;305.28;-92.33;212.95;
02.10.2017 09:33:00;4.79;0.93;-1.82;-0.29;293.92;20.77;388.24;80.92;293.61;387.60;20.84;307.32;-93.98;213.33;
02.10.2017 09:34:00;4.78;0.93;-1.82;-0.30;293.99;20.84;387.00;80.99;293.86;386.52;20.93;306.01;-92.66;213.35;
02.10.2017 09:35:00;4.81;0.92;-1.82;-0.32;294.04;20.89;389.09;80.22;294.36;385.10;20.62;308.88;-90.74;218.14;
02.10.2017 09:36:00;4.81;0.91;-1.82;-0.31;294.10;20.95;389.09;79.40;294.77;386.65;20.41;309.69;-91.88;217.81;
02.10.2017 09:37:00;4.86;0.92;-1.82;-0.29;294.16;21.01;393.23;80.51;294.94;389.50;20.47;312.72;-94.56;218.17;
02.10.2017 09:38:00;4.86;0.94;-1.83;-0.28;294.24;21.09;393.71;81.99;295.09;391.15;20.83;311.71;-96.06;215.65;
02.10.2017 09:39:00;4.88;0.95;-1.83;-0.29;294.32;21.17;394.89;83.30;294.94;389.92;21.09;311.59;-94.98;216.61;
02.10.2017 09:40:00;4.93;0.95;-1.83;-0.29;294.39;21.24;399.34;82.88;295.36;390.62;20.75;316.45;-95.26;221.20;
02.10.2017 09:41:00;4.92;0.94;-1.84;-0.29;294.47;21.32;398.29;82.40;295.58;391.14;20.69;315.89;-95.56;220.33;
02.10.2017 09:42:00;4.93;0.94;-1.84;-0.29;294.51;21.36;399.13;82.39;295.34;390.66;20.64;316.74;-95.32;221.43;
02.10.2017 09:43:00;4.97;0.97;-1.85;-0.29;294.57;21.42;402.63;84.47;295.29;392.00;20.98;318.17;-96.70;221.46;
02.10.2017 09:44:00;5.00;0.97;-1.84;-0.30;294.65;21.50;405.08;85.01;296.07;390.94;20.99;320.06;-94.88;225.19;
02.10.2017 09:45:00;5.00;0.98;-1.85;-0.29;294.72;21.57;405.09;85.26;295.74;392.26;21.05;319.83;-96.52;223.31;
02.10.2017 09:46:00;5.04;0.99;-1.85;-0.31;294.79;21.64;408.05;86.37;296.50;390.60;21.17;321.68;-94.10;227.58;
02.10.2017 09:47:00;5.05;0.98;-1.85;-0.32;294.86;21.71;409.09;85.35;296.59;389.89;20.86;323.74;-93.30;230.44;
02.10.2017 09:48:00;5.06;0.98;-1.86;-0.31;294.92;21.77;409.69;85.24;296.47;391.72;20.81;324.45;-95.25;229.20;
02.10.2017 09:49:00;5.11;0.99;-1.86;-0.29;294.98;21.83;413.55;86.44;296.98;393.63;20.90;327.12;-96.65;230.47;
02.10.2017 09:50:00;5.12;1.00;-1.86;-0.29;295.10;21.95;414.84;87.24;297.53;395.17;21.03;327.60;-97.65;229.95;
02.10.2017 09:51:00;5.13;1.01;-1.87;-0.29;295.20;22.05;415.23;87.95;297.34;394.88;21.18;327.28;-97.54;229.74;
02.10.2017 09:52:00;5.11;1.01;-1.87;-0.31;295.28;22.13;413.94;87.81;297.71;393.00;21.21;326.13;-95.29;230.84;
02.10.2017 09:53:00;5.14;0.99;-1.88;-0.33;295.32;22.17;416.50;86.72;297.62;390.45;20.82;329.78;-92.82;236.96;
02.10.2017 09:54:00;5.17;0.98;-1.88;-0.31;295.37;22.22;418.33;85.68;297.88;393.62;20.48;332.65;-95.75;236.91;
02.10.2017 09:55:00;5.20;0.98;-1.88;-0.30;295.42;22.27;421.03;85.95;297.89;395.42;20.41;335.08;-97.53;237.55;
02.10.2017 09:56:00;5.20;1.00;-1.89;-0.29;295.49;22.34;421.26;87.07;298.07;396.47;20.67;334.18;-98.40;235.78;
02.10.2017 09:57:00;5.24;1.01;-1.89;-0.29;295.56;22.41;424.37;88.48;298.29;396.95;20.85;335.89;-98.66;237.23;
02.10.2017 09:58:00;5.24;1.00;-1.89;-0.31;295.62;22.47;424.58;87.04;298.73;395.01;20.50;337.53;-96.29;241.25;
02.10.2017 09:59:00;5.24;0.98;-1.90;-0.31;295.67;22.52;424.49;85.89;298.23;395.74;20.23;338.59;-97.51;241.08;
02.10.2017 10:00:00;5.28;1.01;-1.91;-0.30;295.74;22.59;427.86;88.15;298.13;397.47;20.60;339.71;-99.34;240.37;
02.10.2017 10:01:00;5.30;1.02;-1.90;-0.30;295.81;22.66;428.82;89.12;298.82;397.71;20.78;339.70;-98.89;240.81;
02.10.2017 10:02:00;5.30;1.02;-1.91;-0.30;295.86;22.71;429.05;88.77;298.29;397.84;20.69;340.28;-99.55;240.73;
02.10.2017 10:03:00;5.32;1.01;-1.91;-0.31;295.91;22.76;430.76;88.17;298.81;396.79;20.47;342.59;-97.97;244.62;
02.10.2017 10:04:00;5.33;1.00;-1.91;-0.31;295.96;22.81;431.28;87.62;299.05;396.96;20.32;343.65;-97.92;245.73;
02.10.2017 10:05:00;5.35;1.00;-1.91;-0.31;295.97;22.82;433.01;87.23;299.44;397.21;20.14;345.78;-97.77;248.01;
02.10.2017 10:06:00;5.36;0.99;-1.91;-0.31;295.99;22.84;433.87;86.55;299.45;397.72;19.95;347.32;-98.26;249.06;
02.10.2017 10:07:00;5.39;1.00;-1.91;-0.30;296.02;22.87;436.33;87.48;299.64;398.82;20.05;348.85;-99.18;249.67;
02.10.2017 10:08:00;5.42;1.01;-1.90;-0.30;296.03;22.88;438.98;88.60;300.15;398.48;20.18;350.38;-98.32;252.06;
02.10.2017 10:09:00;5.41;1.01;-1.91;-0.31;296.01;22.86;437.77;88.34;299.54;397.22;20.18;349.43;-97.68;251.75;
02.10.2017 10:10:00;5.41;1.03;-1.90;-0.31;296.01;22.86;437.91;89.63;299.98;397.81;20.47;348.28;-97.83;250.45;
02.10.2017 10:11:00;5.43;1.03;-1.90;-0.31;295.94;22.79;439.54;90.39;299.33;396.73;20.57;349.15;-97.40;251.74;
02.10.2017 10:12:00;5.45;1.05;-1.91;-0.31;295.99;22.84;441.05;91.73;299.34;397.99;20.80;349.31;-98.65;250.67;
02.10.2017 10:13:00;5.49;1.06;-1.91;-0.31;296.04;22.89;444.78;92.54;299.78;397.18;20.80;352.24;-97.41;254.83;
02.10.2017 10:14:00;5.49;1.06;-1.90;-0.31;296.09;22.94;444.21;92.66;300.24;398.58;20.86;351.55;-98.34;253.21;
02.10.2017 10:15:00;5.51;1.07;-1.91;-0.29;296.17;23.02;446.07;93.08;300.24;400.50;20.87;352.99;-100.26;252.73;
02.10.2017 10:16:00;5.54;1.07;-1.91;-0.30;296.26;23.11;448.64;93.78;300.95;399.84;20.90;354.86;-98.89;255.97;
02.10.2017 10:17:00;5.55;1.07;-1.91;-0.29;296.33;23.18;449.55;93.49;300.94;401.97;20.80;356.06;-101.03;255.03;
02.10.2017 10:18:00;5.52;1.08;-1.93;-0.31;296.38;23.23;446.89;93.97;300.41;399.37;21.03;352.92;-98.96;253.96;
02.10.2017 10:19:00;5.54;1.08;-1.92;-0.32;296.43;23.28;448.65;93.95;301.08;398.58;20.94;354.70;-97.50;257.20;
02.10.2017 10:20:00;5.53;1.07;-1.92;-0.32;296.47;23.32;448.16;93.12;301.29;398.95;20.78;355.04;-97.66;257.38;
02.10.2017 10:21:00;5.56;1.07;-1.92;-0.30;296.53;23.38;450.22;93.56;301.82;401.22;20.78;356.67;-99.40;257.27;
02.10.2017 10:22:00;5.58;1.07;-1.92;-0.30;296.59;23.44;451.49;93.55;302.01;402.75;20.72;357.94;-100.73;257.21;
02.10.2017 10:23:00;5.61;1.08;-1.92;-0.28;296.67;23.52;453.87;94.21;302.25;404.48;20.76;359.67;-102.23;257.43;
02.10.2017 10:24:00;5.63;1.09;-1.93;-0.29;296.76;23.61;456.08;95.47;302.58;404.38;20.93;360.61;-101.80;258.82;
02.10.2017 10:25:00;5.63;1.10;-1.93;-0.30;296.85;23.70;456.02;95.96;302.73;403.49;21.04;360.05;-100.76;259.30;
02.10.2017 10:26:00;5.63;1.09;-1.93;-0.30;296.91;23.76;455.94;95.55;302.90;403.44;20.96;360.39;-100.54;259.85;
02.10.2017 10:27:00;5.64;1.09;-1.94;-0.30;296.95;23.80;456.35;95.23;302.69;403.89;20.87;361.12;-101.20;259.92;
02.10.2017 10:28:00;5.67;1.09;-1.95;-0.30;297.01;23.86;459.37;95.20;302.58;404.69;20.72;364.17;-102.11;262.06;
02.10.2017 10:29:00;5.66;1.08;-1.95;-0.31;297.04;23.89;458.38;94.23;302.79;403.26;20.56;364.15;-100.46;263.69;
02.10.2017 10:30:00;5.66;1.08;-1.95;-0.31;297.09;23.94;458.08;94.39;303.13;403.28;20.61;363.69;-100.14;263.55;
02.10.2017 10:31:00;5.67;1.08;-1.94;-0.31;297.10;23.95;459.26;94.14;303.62;404.26;20.50;365.12;-100.64;264.49;
02.10.2017 10:32:00;5.72;1.09;-1.95;-0.31;297.11;23.96;463.28;95.05;303.13;403.47;20.52;368.23;-100.34;267.89;
02.10.2017 10:33:00;5.70;1.09;-1.95;-0.31;297.12;23.97;461.86;95.25;303.37;404.13;20.62;366.61;-100.76;265.85;
02.10.2017 10:34:00;5.71;1.09;-1.94;-0.31;297.11;23.96;462.38;95.05;303.39;403.98;20.56;367.34;-100.59;266.75;
02.10.2017 10:35:00;5.77;1.09;-1.94;-0.30;297.10;23.95;467.26;95.07;303.46;404.95;20.35;372.19;-101.49;270.69;
02.10.2017 10:36:00;5.76;1.09;-1.94;-0.31;297.08;23.93;466.67;94.90;303.26;403.67;20.33;371.77;-100.41;271.36;
02.10.2017 10:37:00;5.74;1.08;-1.94;-0.31;297.06;23.91;465.04;94.22;303.64;403.49;20.26;370.81;-99.85;270.96;
02.10.2017 10:38:00;5.77;1.09;-1.94;-0.29;297.07;23.92;467.02;95.31;303.37;405.88;20.41;371.71;-102.50;269.21;
02.10.2017 10:39:00;5.81;1.12;-1.94;-0.30;297.05;23.90;470.34;97.43;303.41;404.63;20.71;372.92;-101.21;271.70;
02.10.2017 10:40:00;5.80;1.13;-1.94;-0.29;297.11;23.96;469.98;98.76;303.48;406.58;21.01;371.22;-103.10;268.12;
02.10.2017 10:41:00;5.85;1.16;-1.95;-0.29;297.16;24.01;473.55;100.98;303.42;406.85;21.32;372.56;-103.43;269.13;
02.10.2017 10:42:00;5.88;1.16;-1.95;-0.30;297.20;24.05;475.95;101.66;303.76;405.70;21.36;374.30;-101.95;272.35;
02.10.2017 10:43:00;5.88;1.15;-1.96;-0.29;297.27;24.12;476.21;100.57;303.59;407.52;21.12;375.64;-103.93;271.71;
02.10.2017 10:44:00;5.90;1.15;-1.96;-0.29;297.32;24.17;477.66;100.45;303.40;407.75;21.03;377.21;-104.35;272.86;
02.10.2017 10:45:00;5.89;1.16;-1.98;-0.29;297.43;24.28;476.91;101.12;303.11;407.98;21.20;375.79;-104.87;270.93;
02.10.2017 10:46:00;5.83;1.14;-1.98;-0.32;297.52;24.37;472.04;99.51;303.16;405.63;21.08;372.53;-102.46;270.07;
02.10.2017 10:46:00;5.83;1.12;-1.97;-0.33;297.56;24.41;471.83;97.62;304.64;404.85;20.69;374.21;-100.21;274.00;
02.10.2017 10:48:00;5.85;1.11;-1.97;-0.31;297.59;24.44;473.97;96.89;304.64;407.03;20.44;377.08;-102.38;274.69;
02.10.2017 10:49:00;5.87;1.12;-1.97;-0.30;297.63;24.48;475.06;97.40;304.73;408.47;20.50;377.66;-103.73;273.93;
02.10.2017 10:50:00;5.89;1.12;-1.97;-0.31;297.66;24.51;476.94;97.87;305.13;407.09;20.52;379.08;-101.96;277.12;
02.10.2017 10:51:00;5.92;1.12;-1.97;-0.33;297.62;24.47;479.27;97.51;304.70;405.19;20.35;381.76;-100.49;281.27;
02.10.2017 10:52:00;5.94;1.13;-1.96;-0.31;297.59;24.44;480.68;98.33;305.28;406.29;20.46;382.35;-101.01;281.34;
02.10.2017 10:53:00;5.92;1.11;-1.96;-0.31;297.51;24.36;479.15;97.04;304.76;405.83;20.25;382.11;-101.07;281.04;
02.10.2017 10:54:00;5.90;1.12;-1.96;-0.31;297.51;24.36;478.01;97.66;304.84;406.70;20.43;380.36;-101.86;278.49;
02.10.2017 10:55:00;5.91;1.13;-1.96;-0.29;297.52;24.37;478.17;98.87;304.95;408.72;20.68;379.30;-103.77;275.54;
02.10.2017 10:56:00;5.95;1.17;-1.96;-0.29;297.55;24.40;481.86;101.81;305.25;409.12;21.13;380.05;-103.87;276.18;
02.10.2017 10:57:00;5.99;1.17;-1.96;-0.29;297.57;24.42;484.89;102.43;305.15;408.78;21.12;382.47;-103.63;278.84;
02.10.2017 10:58:00;5.96;1.15;-1.98;-0.30;297.60;24.45;482.57;100.47;304.14;407.71;20.82;382.10;-103.57;278.53;
02.10.2017 10:59:00;5.96;1.16;-1.98;-0.30;297.66;24.51;482.56;101.15;304.36;408.29;20.96;381.42;-103.93;277.48;
02.10.2017 11:00:00;5.98;1.17;-1.98;-0.30;297.73;24.58;484.25;101.88;304.78;409.56;21.04;382.37;-104.77;277.60;
02.10.2017 11:01:00;6.00;1.17;-1.99;-0.30;297.78;24.63;486.03;102.57;304.40;409.33;21.10;383.46;-104.92;278.54;
02.10.2017 11:02:00;6.00;1.19;-1.99;-0.30;297.88;24.73;485.97;103.51;304.61;409.63;21.30;382.46;-105.02;277.44;
02.10.2017 11:03:00;6.00;1.19;-1.99;-0.31;298.00;24.85;485.69;103.57;305.17;409.94;21.32;382.12;-104.77;277.36;
02.10.2017 11:04:00;6.02;1.19;-1.99;-0.31;298.11;24.96;487.11;103.82;306.09;410.43;21.31;383.29;-104.34;278.95;
02.10.2017 11:05:00;6.03;1.18;-2.00;-0.30;298.23;25.08;488.44;102.79;306.02;411.44;21.05;385.65;-105.42;280.23;
02.10.2017 11:06:00;6.02;1.18;-2.01;-0.30;298.35;25.20;487.50;102.78;306.40;412.40;21.08;384.73;-106.00;278.73;
02.10.2017 11:07:00;6.01;1.17;-2.01;-0.32;298.44;25.29;486.51;101.91;306.38;410.59;20.95;384.61;-104.21;280.39;
02.10.2017 11:08:00;5.99;1.15;-2.02;-0.34;298.47;25.32;484.62;100.51;306.36;408.82;20.74;384.11;-102.47;281.64;
02.10.2017 11:09:00;5.99;1.14;-2.01;-0.34;298.50;25.35;484.69;99.89;307.05;409.05;20.61;384.81;-102.00;282.80;
02.10.2017 11:10:00;6.01;1.14;-2.01;-0.33;298.52;25.37;486.70;99.42;307.36;410.56;20.43;387.29;-103.20;284.09;
02.10.2017 11:11:00;6.03;1.15;-2.00;-0.31;298.56;25.41;487.93;100.01;307.88;412.67;20.50;387.93;-104.79;283.14;
02.10.2017 11:12:00;6.08;1.16;-2.02;-0.34;298.57;25.42;492.45;101.42;307.05;409.63;20.59;391.04;-102.58;288.45;
02.10.2017 11:13:00;6.05;1.16;-2.01;-0.32;298.61;25.46;489.79;100.88;307.67;411.25;20.60;388.90;-103.58;285.32;
02.10.2017 11:14:00;6.06;1.18;-2.01;-0.32;298.67;25.52;491.02;103.40;308.35;412.43;21.06;387.62;-104.09;283.53;
02.10.2017 11:15:00;6.06;1.18;-2.01;-0.32;298.73;25.58;490.77;103.37;308.30;412.43;21.06;387.41;-104.13;283.28;
02.10.2017 11:16:00;6.08;1.18;-2.02;-0.33;298.77;25.62;491.97;103.42;308.34;412.01;21.02;388.55;-103.68;284.87;
02.10.2017 11:17:00;6.04;1.17;-2.02;-0.34;298.76;25.61;489.46;101.98;308.01;409.73;20.84;387.48;-101.72;285.76;
02.10.2017 11:18:00;6.06;1.18;-2.01;-0.32;298.80;25.65;491.01;102.93;308.56;413.18;20.96;388.08;-104.62;283.46;
02.10.2017 11:19:00;6.10;1.20;-2.02;-0.32;298.83;25.68;493.94;104.42;308.47;413.63;21.14;389.51;-105.16;284.35;
02.10.2017 11:20:00;6.12;1.18;-2.02;-0.32;298.87;25.72;495.64;103.10;308.90;413.15;20.80;392.54;-104.25;288.29;
02.10.2017 11:21:00;6.11;1.16;-2.02;-0.32;298.90;25.75;494.79;101.48;308.98;413.48;20.51;393.30;-104.49;288.81;
02.10.2017 11:22:00;6.11;1.15;-2.02;-0.34;298.89;25.74;495.06;100.22;308.78;411.11;20.24;394.84;-102.33;292.51;
02.10.2017 11:23:00;6.11;1.14;-2.02;-0.33;298.87;25.72;494.65;99.67;308.89;412.55;20.15;394.97;-103.66;291.31;
02.10.2017 11:24:00;6.13;1.16;-2.02;-0.31;298.89;25.74;496.64;101.69;308.88;414.19;20.48;394.95;-105.31;289.64;
02.10.2017 11:25:00;6.17;1.19;-2.02;-0.31;298.92;25.77;499.71;103.83;309.26;414.44;20.78;395.88;-105.18;290.70;
02.10.2017 11:26:00;6.14;1.19;-2.01;-0.32;298.99;25.84;497.33;104.15;309.71;414.56;20.94;393.18;-104.85;288.33;
02.10.2017 11:27:00;6.12;1.19;-2.02;-0.32;299.08;25.93;495.67;103.92;309.98;414.51;20.97;391.75;-104.52;287.22;
02.10.2017 11:28:00;6.10;1.19;-2.03;-0.33;299.17;26.02;493.60;104.08;309.75;413.57;21.09;389.52;-103.82;285.70;
02.10.2017 11:29:00;6.07;1.19;-2.03;-0.33;299.23;26.08;491.11;103.80;310.35;414.19;21.14;387.31;-103.84;283.46;
02.10.2017 11:30:00;6.12;1.18;-2.03;-0.32;299.27;26.12;495.30;103.28;310.38;415.85;20.85;392.02;-105.46;286.56;
02.10.2017 11:31:00;6.12;1.17;-2.04;-0.33;299.28;26.13;495.53;101.87;309.78;414.71;20.56;393.66;-104.93;288.72;
02.10.2017 11:32:00;6.13;1.17;-2.04;-0.32;299.32;26.17;496.33;102.39;309.69;415.89;20.63;393.94;-106.20;287.74;
02.10.2017 11:33:00;6.13;1.16;-2.03;-0.34;299.31;26.16;496.45;101.72;310.22;414.09;20.49;394.73;-103.87;290.86;
02.10.2017 11:34:00;6.13;1.15;-2.05;-0.33;299.32;26.17;496.69;100.36;309.54;414.57;20.21;396.33;-105.04;291.29;
02.10.2017 11:35:00;6.12;1.15;-2.04;-0.33;299.34;26.19;495.81;100.25;310.06;415.36;20.22;395.56;-105.31;290.25;
02.10.2017 11:36:00;6.13;1.15;-2.04;-0.32;299.34;26.19;496.42;100.86;310.11;415.81;20.32;395.56;-105.70;289.86;
02.10.2017 11:37:00;6.16;1.16;-2.03;-0.33;299.34;26.19;498.68;101.35;310.72;415.42;20.32;397.34;-104.71;292.63;
02.10.2017 11:38:00;6.17;1.17;-2.04;-0.33;299.36;26.21;499.42;102.28;310.25;415.36;20.48;397.15;-105.10;292.04;
02.10.2017 11:39:00;6.14;1.17;-2.04;-0.32;299.38;26.23;497.26;102.37;310.58;416.22;20.59;394.89;-105.64;289.25;
02.10.2017 11:40:00;6.16;1.18;-2.04;-0.31;299.41;26.26;499.10;102.71;310.57;417.50;20.58;396.40;-106.93;289.47;
02.10.2017 11:41:00;6.15;1.17;-2.04;-0.34;299.42;26.27;498.31;102.48;310.79;414.20;20.57;395.83;-103.40;292.43;
02.10.2017 11:42:00;6.15;1.17;-2.03;-0.33;299.42;26.27;497.66;101.85;310.92;415.45;20.47;395.81;-104.53;291.29;
02.10.2017 11:43:00;6.15;1.17;-2.04;-0.33;299.41;26.26;497.59;102.07;310.52;415.31;20.51;395.52;-104.79;290.73;
02.10.2017 11:44:00;6.14;1.17;-2.04;-0.34;299.37;26.22;497.28;101.77;310.26;413.45;20.47;395.51;-103.19;292.32;
02.10.2017 11:45:00;6.16;1.17;-2.04;-0.32;299.40;26.25;498.49;102.17;310.12;416.49;20.50;396.31;-106.37;289.94;
02.10.2017 11:46:00;6.17;1.17;-2.04;-0.32;299.41;26.26;499.95;102.15;310.21;416.10;20.43;397.80;-105.89;291.91;
02.10.2017 11:47:00;6.18;1.17;-2.05;-0.32;299.45;26.30;500.26;102.52;310.15;416.37;20.49;397.75;-106.22;291.52;
02.10.2017 11:48:00;6.16;1.19;-2.05;-0.33;299.51;26.36;498.58;103.71;310.58;416.19;20.80;394.87;-105.61;289.26;
02.10.2017 11:49:00;6.17;1.20;-2.04;-0.33;299.55;26.40;499.36;105.06;311.03;416.14;21.04;394.30;-105.11;289.19;
02.10.2017 11:50:00;6.12;1.19;-2.05;-0.35;299.58;26.43;495.71;103.66;310.72;414.60;20.91;392.05;-103.88;288.17;
02.10.2017 11:51:00;6.14;1.19;-2.06;-0.34;299.59;26.44;497.15;103.50;310.45;415.27;20.82;393.65;-104.82;288.83;
02.10.2017 11:52:00;6.14;1.18;-2.05;-0.33;299.65;26.50;496.80;102.66;311.06;416.61;20.66;394.14;-105.55;288.59;
02.10.2017 11:53:00;6.19;1.18;-2.05;-0.33;299.69;26.54;500.91;103.18;311.34;417.76;20.60;397.73;-106.42;291.31;
